Mode	X(mm)	Y(mm)	Z(mm)	Pmod	tParam
0	44.66805	18.733276	0.0	1	0.812
1	44.56095	18.941528	0.0	0	0.001068697774350369
0	44.56095	17.275528	0.0	1	0.812
1	44.45385	17.275528	0.0	0	0.001015912135834185
0	44.45385	19.179535	0.0	1	0.812
1	44.34675	19.375885	0.0	0	0.001012520249840776
0	44.34675	17.275528	0.0	1	0.812
1	44.23965	17.275528	0.0	0	0.0009801423021151834
0	44.23965	19.715027	0.0	1	0.812
1	47.58355	28.40799	0.0	0	0.0032591796273671036
0	47.58355	27.17633	0.0	1	0.812
1	47.47645	27.396484	0.0	0	0.0010583811792841402
0	47.47645	28.40799	0.0	1	0.812
1	47.3634	28.40799	0.0	0	0.0010707930391049558
0	47.3634	27.640427	0.0	1	0.812
1	47.2563	27.688034	0.0	0	0.0010487128948355462
0	47.2563	28.396088	0.0	1	0.812
1	47.1492	28.425827	0.0	0	0.0010760265030889116
0	47.1492	27.81894	0.0	1	0.812
1	47.0421	27.830841	0.0	0	0.0010796250968141408
0	47.0421	28.396088	0.0	1	0.812
1	46.935	28.425827	0.0	0	0.0010768157507996534
0	46.935	27.878433	0.0	1	0.812
1	46.8279	27.890335	0.0	0	0.001082321693157695
0	46.8279	28.396088	0.0	1	0.812
1	46.7208	28.425827	0.0	0	0.0010832424821529685
0	46.7208	27.902237	0.0	1	0.812
1	46.6137	27.866531	0.0	0	0.00107589496180438
0	46.6137	28.396088	0.0	1	0.812
1	46.50065	28.425827	0.0	0	0.0010796250968141408
0	46.50065	27.86058	0.0	1	0.812
1	46.39355	27.812988	0.0	0	0.0010677769853550956
0	46.39355	28.40799	0.0	1	0.812
1	46.28645	28.40799	0.0	0	0.0010723903261364853
0	46.28645	27.75943	0.0	1	0.812
1	46.17935	27.670181	0.0	0	0.001067081695705241
0	46.17935	28.402039	0.0	1	0.812
1	46.07225	28.419876	0.0	0	0.0010599972579292682
0	46.07225	27.52739	0.0	1	0.812
1	45.96515	27.342926	0.0	0	0.001079559326171875
0	45.96515	28.396088	0.0	1	0.812
1	45.85805	28.425827	0.0	0	0.0010203375604938003
0	45.85805	26.622986	0.0	1	0.812
1	45.745	20.107727	0.0	0	0.002257784011916897
0	45.745	28.40799	0.0	1	0.812
1	45.6379	28.40799	0.0	0	0.0007165241711248882
